time,X,Y
0,0.0,0.0
1,-3.0006921062422283,0.2875140773070613
2,-1.0905362436741262,-7.074292155664111
3,-4.351294111424242,-1.5977829327219115
4,-3.371488397854275,-9.833616469371483
5,-3.2822733675921114,-8.07650487344061
6,1.4594251790730755,-7.297869898540001
7,-0.332949633941956,4.770843602773637
8,0.8046325559914125,-0.5515444814504061
9,-1.8457685469290266,1.5531168159323443
10,-2.4145748938638087,-2.9486821419673785
11,0.41326386017353944,-5.603583755122209
12,2.927899570246356,2.3577548830959025
13,1.721708861733907,5.614338635324068
14,-1.2687267598452219,5.047088922165386
15,2.9031796081028216,-2.458374728408744
16,-4.35777059368077,6.902734807983025
17,1.7308933845807193,-9.342956890912397
18,1.2723557573961313,3.282324617971616
19,-1.704124001306284,2.7388669098954357
20,1.3681522155103827,-3.9844146196510666
21,0.6828365466810933,2.8789606203945834
22,-2.3084430648740923,0.5500656384163314
23,2.3636457711330845,-4.5755743100634545
24,-3.726894093769137,4.937335841085741
25,0.2169179012367577,-7.998254974378494
26,-0.9714594669364816,1.0084977247101043
27,1.181551290684735,-1.7640450739362445
28,1.1085173073823804,1.929018037079162
29,-2.453128088704579,0.7943564758301054
30,-2.827481810810423,-2.7561512156498282
31,1.710144635414892,-4.237748697801136
32,0.5532650888948951,3.7591334593119523
33,-1.2963594154004205,1.628849963529901
34,1.3879777505793582,-2.5142067674572917
35,-2.642916276223731,4.466308979937661
36,-2.8772135032045894,-5.042313023164381
37,1.2613859134834606,-5.621881386884907
38,-2.800562986662971,1.7857494751479228
39,2.3070367773349796,-5.873571794519726
40,-1.4368993870114943,3.2480359800690883
41,2.434225173718867,-3.1866479947602793
42,2.4259138621161904,4.994804503243206
43,-3.363362502217278,5.546812929633049
44,1.2045283074189803,-6.91031830557764
45,0.9713267319524392,3.2540063081038864
46,-1.5364682595122061,2.4600301274820664
47,5.467458341589249,-2.4869158173543457
48,-2.695542693083815,11.173387360650105
49,2.0736867254476903,-3.6934229724001204
50,-2.42473867921049,5.43375497873144
51,-2.9699703001363753,-5.768393605410231
52,3.9295496803927934,-5.642094190272171
53,-2.6946371699810796,10.248163043305105
54,1.7139377841404748,-5.070551937079509
55,2.339566638914368,7.312827878868262
56,-0.34065578202333846,4.790842848314727
57,-3.165448227031874,-1.1655901199173846
58,0.8298264425659041,-6.812822981142595
59,2.3644779578934725,2.7653636021614454
60,2.0548069464054444,3.790448277917295
61,-1.381836338510626,4.374946513549505
62,-2.097648099707162,-3.354112568368351
63,1.4399865515843486,-4.651574823688836
64,3.3072952227161343,2.5752781077462927
65,0.39109554926139634,5.183044232668454
66,3.0457435859720974,2.7932856548731757
67,-1.9890681418340972,7.633283134860779
68,-1.1457713109971015,-4.555906262580706
69,3.7210858758559735,1.2317719392419777
70,1.597903839389083,8.408221806392634
71,-2.6292319202827255,3.3509188909121357
72,-1.628361691151938,-6.413764973355615
73,2.219318490342721,-3.852885321390795
74,0.6967240926524083,2.5686472380753664
75,1.8078975634593375,2.4074081846551927
76,-2.016661822393151,3.541108188487066
77,1.2554921508029093,-4.328133190833992
78,2.201683233629375,2.6488242188000846
79,1.3042911945300801,5.6272230266719525
80,2.7850885730486103,2.825259335875734
81,-2.7274684568196363,3.02200068184228
82,-1.6924196218005565,-4.42591273438136
83,-2.519213290096163,-4.242116080195501
84,3.061496108649158,-5.573957739846206
85,-0.20703814118415975,5.461099803168873
86,1.9500635375320936,0.912976074430526
87,1.7182786626052036,0.3780147149200568
88,2.4819426289776843,2.629042581067507
89,2.103375321392506,6.678285452721063
90,3.0379206677856105,3.231167705847344
91,3.340140656496031,7.490894491498439
92,-2.3080777747619594,5.998168359020266
93,2.1801209772560806,-7.674935995919759
94,3.201001076777722,4.567451877265429
95,-2.005579225706485,6.985404982384414
96,-3.2970761844463987,-5.122409194039778
97,3.8495833477593253,-7.330978317266229
98,-2.428104213171742,6.978517011182332
99,-3.2906799823092716,-5.289391560447338
100,-4.054522241036718,-6.583570228202736
101,2.7662188381404587,-9.446489395641548
102,-1.4784460386051315,8.627381649469296
103,-1.2337381168590542,-4.099717921904191
104,-1.128239159326021,10.485004919792457
105,-2.1682146103043682,-2.4577391678841796
106,-2.588936011501714,-4.399651857205005
107,1.2134232924634132,-5.438240289984768
108,-1.086920576581432,1.9881509804492055
109,0.27760017775847934,-1.3341314003064038
110,-1.8853710693165597,-0.06213506777801714
111,-2.745725393916862,-4.3766062183783765
112,-2.5190941975114995,-5.144657988392605
113,1.120200279681304,-6.640267027289497
114,-2.686933240888265,-2.8929177977292047
115,2.043276451995244,-3.7264558015156197
116,-2.586652497021943,4.367726187928273
117,1.6539000101931571,-4.053944599635349
118,2.4768237601237546,16.204843548058022
119,1.2827942700765709,5.717434896185844
120,-1.9220691912743901,2.5937419533756607
121,2.228978758971092,-4.653258245994531
122,2.2607973712067717,6.162721756501766
