time,X,Y
0,0.0,0.0
1,0.39737132240898615,-0.11061144093694773
2,0.518150830480554,1.6952694720172037
3,-0.18732269977866878,0.43447143101732033
4,1.2633702524059132,0.3891605435879245
5,-0.3755795087479617,1.9500923377558674
6,-0.3707341542499698,-0.8232792133537595
7,0.1935698172528273,-1.975505180826202
8,-1.3799342660104263,-0.21754624268938544
9,-0.8102648962675391,-1.4045232531362926
10,-0.7264192604169688,-2.10216083658928
11,1.1725190151372433,-1.0523241528895912
12,0.05402256375033907,0.2672242691939266
13,-0.43550617962014615,0.15356514826829976
14,-0.9207948619378423,-0.22204900086763774
15,-0.480510951935044,-1.3383088341600322
16,-0.48136528978351756,0.9052094052850975
17,-0.010797779790347137,-1.4238070909049414
18,0.6580359296825513,-0.9896322557252344
19,0.16709087600380435,-0.778092983484759
20,-1.0625488391187445,0.357998039899864
21,0.5907732639963283,-1.137963981990517
22,-0.09251862591059243,0.46804496032416293
23,-1.182817592293942,-0.6868977178084779
24,-0.36851101676783005,-0.5736833297775977
25,0.27489463165476913,-1.8526453444115831
26,0.259267175515836,0.021807733652669692
27,-0.541537600244767,0.8004616416916975
28,0.8247996179967608,0.09517897499923844
29,-0.6713740185781109,0.7423896409151413
30,0.26501074512285117,-0.025212720595845672
31,-0.383339390276232,0.1694857128163677
32,-0.8850679792048226,-1.416972567596015
33,0.6500206579153585,0.02291044781087126
34,-0.05760809726426708,1.5828511078120495
35,0.2893088200381073,-0.58522552040122
36,0.28911648440673116,1.577599837218504
37,-0.028660831287961232,1.5986547059392826
38,-2.0957960832717957,0.6231290059546256
39,0.06963765459053699,-2.7541611802988486
40,0.07340862122840185,-1.50648994617207
41,-0.17573751027000956,0.3737804026834794
42,1.182315235793213,-0.6255011869429294
43,-0.6467948823145502,1.0173726480842262
44,0.7323216941616594,-0.5131529710497127
45,-0.42380816301363106,1.2893999794846762
46,0.07766203947843231,0.2663461968099541
47,-0.5616424751018819,-0.16893526990409585
48,-0.31368652250572615,-1.8447829286279531
49,0.23689622165166085,-0.1675796092629599
50,0.004090765313968712,0.09660575928187545
51,-1.1322965936403315,-0.3316073398355248
52,-0.2741716132214156,-2.000577727745693
53,-0.12902856933280732,-0.005765250414067946
54,1.5089487209684243,-0.015172032933897628
55,0.2060403125782115,1.7511817325491752
56,-1.5350169722392333,0.2260372747344803
57,0.048184167952821155,0.12857332330114923
58,-0.15388877182489802,0.29905887541027537
59,-0.02776941576419465,-1.1196089562855034
60,0.9142582516120165,0.5682231272323858
61,0.6328255576344376,0.36959993809862857
62,1.1222354487488795,-0.3620901810724996
63,0.46948567504021627,3.0990470391466385
64,-0.7924290601045507,0.11034462636604198
65,0.07972109207011298,-1.35369539541842
66,-1.2405307448529062,0.15051569032895742
67,-0.8498429709808839,-1.109762949315342
68,-0.7355393873870426,0.2201359588369709
69,-0.6266026338689897,-1.1402964778289917
70,0.6508137738957358,-1.7366146137899519
71,0.18196794768330354,1.8266907321008254
72,-1.2859865876489822,0.36606862404580764
73,0.20790623539873884,-0.9177256077569302
74,-0.9895605687024656,-0.8068778079889344
75,0.41755325249351816,-0.9498849438564099
76,0.20039428027670125,0.7782224705898024
77,-0.5440197772627927,0.4262760940608443
78,0.23445797863894502,-1.2243048671364454
79,1.4926196089158053,0.660415911096164
80,-0.953042797762119,2.3163864176060303
81,-0.7797453361818572,-0.5139836743205811
