X,Y,Temperature
3.2182337073394525,7.007814925005693,4.363502971184062
8.311808576385317,-4.320233207020642,18.767857660247905
-10.646193016874776,7.294447027531973,13.299848545285126
-4.097345868566658,-6.956875425159855,9.966462104925915
-3.1086286640888554,-5.957868019178017,-1.0995339889390872
8.755870725829107,17.558722045422957,-1.1001369915949337
7.2174407294588985,13.06629134337594,-3.5479096957950134
-4.969395037842908,4.1647145731609445,16.654403644373378
1.5437630865185383,-0.9526010788697619,10.02787529358022
-17.97246387586425,13.151869812204968,12.701814444901139
5.449041881844613,12.387128937573705,-4.485387642604939
1.153623783302504,-1.9415755131504122,19.24774630404986
4.905751150736202,-3.137077821041853,15.811066020010543
2.572835429673975,3.7655694011330585,0.3084777669569041
7.963204353412658,15.64502360027423,-0.4543758198224843
3.8382670095124807,7.587413979512173,-0.4148872536641548
7.6927217336213625,14.284191562395613,2.6060560739884426
-2.512326725076706,-4.069511129652174,8.118910790805947
6.883291323273332,12.951083573258176,5.7986254660528935
-3.559025493233857,-8.153293308887088,2.280728504951048
7.82225422258134,-5.2828024900407975,10.296322368059487
8.105335204354823,16.424650319443867,-1.512653483698954
10.128385661501275,19.520359150744902,2.3036162133804536
-2.420495598450146,-7.142912361635878,4.159046082342293
6.433689543278641,13.71878117893611,6.401749605425898
-22.426228120272565,15.697202021138095,14.62939903482534
-1.4762125898061915,-3.762931026591602,-0.008155446041006265
-3.904541883787071,-8.890631771188538,7.855860960340291
-2.781777267468904,-4.508223538391393,9.810364221551062
-2.346365738664676,-5.554015678657616,-3.8387396820000568
-18.320712375911587,11.955095457409449,10.18862129753596
-3.668401968303268,-5.427387296136406,-0.7368969078177114
-2.972309068383787,-6.306040976194551,-3.373710175368012
4.988838469918044,-3.650642569121827,18.72213843133333
2.81499427733555,-3.545169199331844,19.140800826863984
-12.011508486292561,7.402629882833976,15.209933702911528
8.593310961899357,16.462620127194416,2.6153442293342675
6.668549244448989,14.088485612269766,-2.558197149840403
-9.708051069290253,6.095662710680451,12.105825662803923
-4.002046723628734,-7.956008500596085,6.003812343490033
-4.524290533169992,-10.187722794929867,-1.9490441288805291
-2.732257334296739,-5.4171159972770635,7.379422752781755
-3.6019686788963847,-6.097608252964327,-4.14028697211954
-3.5282283799931413,1.8208887496817763,17.73301005196955
-2.8302707156096263,-5.172497351840503,1.469499540000423
-13.677886948904476,8.844006655188005,11.563057108849549
-3.318478510650339,-6.0934738683369005,2.792776902235274
10.587302317701496,20.84858110323515,8.00170052944527
-3.2501226010745112,-7.176658222633061,8.667756983581992
-5.2303299076258885,-8.784222502976494,-0.3786386118618239
4.157753356197701,-2.176895024254993,19.239615694113965
-5.311547535118665,4.303534385550396,14.378320584027865
3.5949314251120037,-1.7526729447682756,18.487473539104727
-11.127240996188876,6.85159775114939,17.37068376069122
-1.4902286875403765,-3.327984108853708,9.947499470277128
-11.966732708432165,7.325312661766572,18.046855875577922
6.931480143876311,14.826810606467985,-2.7876874487020125
10.43389361880031,22.744583050158685,-0.10042843952137037
-4.058385402847052,-7.9461766021132405,-3.8693177772365486
-2.164434601650096,-4.384453874210647,3.133258269081608
-2.819469158194569,-5.84178453605929,4.71693224223705
8.117288587375647,16.960343798649987,1.783725794347398
-13.407693562351877,9.105291663283683,15.718437728798232
5.150613929608235,9.790012182785285,3.9188331673397325
7.774430839859476,18.087552781456438,2.023362742184519
-2.476047332892206,-5.378975735731832,8.567402078956212
10.13061622257567,20.031352873704954,-1.476894375630934
6.672698574224586,-3.3357846992901283,15.054924518850992
-4.125419007746888,-8.257491470125014,-3.1362339080057295
5.542608160126435,-3.230934530208678,19.67217341501293
-14.736620478255727,9.291673271620308,14.306119232416435
7.5886608548757595,15.236540143766007,-0.032107961645690075
-3.78254370523448,-7.679931429951984,-4.86194707190994
4.005705134190233,-3.0327532702159985,15.386535711370854
-4.105809065983795,1.3516216073765683,12.671433596190429
-11.086362388194484,7.143281014799128,13.225179201024684
-13.145893975872987,9.319411902329152,14.281758667148644
-4.326539016109759,-7.38152293722536,-3.148883706647741
-3.70447010345953,-7.310194429281725,3.9616432136068145
-3.1303451459872083,-5.547691861802028,-2.103273511871757
6.14527266700694,-3.940413774567902,16.577585646889837
6.737530598344111,-4.081063327599898,10.582453170688948
-4.6697791720684005,-10.581059575085924,3.2724506213162297
-3.816305409054846,-7.026600866764052,-3.411041242849409
11.116736841323968,20.480004266397273,2.774558042891555
6.637694412602729,13.674524939557529,3.1295830506686766
-12.21962163299942,7.922604373408567,13.240154458451602
2.328128954005285,-2.6921982311079407,10.938936783880328
-11.720411002222555,6.954642414976821,17.180318564408164
-2.8991825777459477,-6.7767379331069275,6.805373129048732
-0.9944259543600467,-2.457999628915028,-2.0101438515424572
5.0986463824747,-2.7439702656861242,12.831119680574876
-14.07171295100391,9.275740973955807,14.019626215422434
-2.193406752086313,-4.360722453961793,9.031929939237406
2.7677974884967167,-2.801441637103708,14.274179498864026
-2.4189779901340143,-6.189640585884362,7.344889909109769
9.434917398004188,20.951149452773517,8.068320734549852
7.238615903781856,15.177541686972702,5.68852545896374
-2.3924331356686412,-4.790202742173946,-4.36452183139762
6.353077935546608,12.002979445967329,-2.302714325167389
-2.820154581271941,-3.6652818089131003,-4.214270357831643
2.875905320922519,-2.2922480645445247,10.91026028159451
5.2805476618455955,8.798228394820152,2.858899526908167
-1.8558647973835818,-3.0910574972164855,7.7142672791175695
5.137290014382966,-2.8803943311129308,17.689161848152324
9.54665489927483,19.552489877778097,1.2323057287218733
-4.5265518616977465,-8.234618988756953,5.259573075890744
7.174737663945297,-4.081056540408262,13.888778463576216
10.822673593837857,21.17989700527166,0.7199541372905616
10.216293531422636,19.970311774140228,-3.0755022542801753
-4.042484874227139,-8.345997001701072,2.2437863228442003
-2.8650152791803114,-5.533475781849048,-0.9694678186498891
2.725988120481652,-2.7169677946047837,18.242441308564327
5.442054391152215,-2.917716010724576,15.203009489110425
-9.946988364512015,6.291420524674693,10.835093912760586
-8.875981067629404,6.88624369649807,16.78651475469294
3.0091525989408408,-2.2063420580196462,15.091801922477863
-3.804786916660325,-8.377371398424778,-0.3357485278491037
5.240515667792395,-4.207395831646375,17.313974962249443
9.706558091142865,19.199127338060222,8.483556047891268
-8.343283659816368,6.340257716133336,15.186003879101563
-10.139472014059383,6.40565003937171,17.40228249808733
-2.444623183193092,-5.385215412712654,2.9500868742965967
7.579712760936766,14.588679228124056,-2.248701886808081
8.859046473838044,17.012882211346305,0.6983790635485416
6.240949842683884,14.27777735846329,5.677694715656408
4.167798538554906,-2.4161996238437093,15.450369148062329
-12.134745141435769,7.5576319312648765,16.518264581408587
-2.1158991634408206,-5.072707124929496,-4.826196736720233
-3.0082780745500495,-5.792768197461201,7.768682564439143
-0.7020220719002097,-0.1984160658475822,5.435275078719474
-2.6568649489831264,-3.4670225722302193,0.5526952617682559
-2.759977262314954,-4.586957881979339,-2.00336581665793
9.054212309780649,18.615698650668595,3.4403792850906996
-18.39302432955711,11.829222003102288,18.57274259781298
9.201405268526868,18.549524223487058,3.0800733005188814
-3.689540321080366,-6.960828087374732,7.969765543584153
-12.67018495691849,8.477747670049759,12.575473972379445
9.883260672694123,21.261655090905656,4.09074005948235
5.703377754197341,-2.7506163162892445,19.294552068024018
-6.418850739870935,4.396264379840962,19.061182373552782
-2.591487651622574,-6.209490602656208,1.2945573956341043
-4.809958900980706,-10.100049669657263,7.431212647309636
8.319506743416957,17.016225361898435,2.5219577454192414
7.6724039825025105,16.076931572338093,2.1210123594366905
