time,X,Y
0,0.0,0.0
1,0.28007816649918416,0.020382768011205817
2,-0.5967194778960623,0.8871586480409084
3,-0.40271429865761954,-0.41832159543351866
4,-0.37025949466768476,-1.0010599333111536
5,0.023913120406614606,-1.4280153788695704
6,-0.3875475418621086,0.05342404541152276
7,0.13693140404123627,-0.9018281735999772
8,-0.07554922110887947,0.06004690536691479
9,-0.03525877684502218,-0.27100343760605355
10,-0.6725956257445664,0.08482188541024553
11,0.08750338356931826,-1.774680360293481
12,0.36786847581946275,0.4414973019643299
13,-0.24830592314480965,0.6180074971874371
14,-0.09187674274474222,-0.7743494963411142
15,-0.259281322205514,0.08446669817824626
16,-0.39476136341294166,0.24356031080063367
17,-1.295692193771531,-0.4663685280667095
18,0.45326671699487975,-3.095187742863235
19,0.11404121696890981,0.9906721862140391
20,-0.23851156726547296,0.09692118132957811
21,0.575407638558942,-0.19995890748072637
22,0.27472039939113824,1.1373019447598622
23,0.0026764047768425628,0.9564063262961309
24,-0.09425874718260034,-0.06454124796385202
25,-0.10429732595146272,0.06080939082087533
26,0.288327325606873,-0.11545840300819613
27,0.46255596947067124,0.4700575739965469
28,0.26281966502291537,1.6525582476502707
29,-0.37189999465083345,0.4568948052336548
30,-0.9948599143769221,-0.7474839254922088
31,-0.7109024166052778,-2.39202849175015
32,-0.03074502161645061,-1.332737653247749
33,0.7116032686760543,-0.2577613489344956
34,-0.6203624897441611,0.9072111371793983
35,-0.5533021907601646,-0.89515301766388
36,-0.35774015094935496,-1.147208020884217
37,0.09974032613363404,-0.4466446369337948
38,0.42837123937844807,-0.11247453085597442
39,-0.8742679508612776,0.8510001002405524
40,-0.3019215675195965,-2.1696110231218393
41,0.2869431007526394,-0.5994518152520953
42,0.27744748106363526,0.9020560742546501
43,0.45496352736223633,0.3319146742631496
44,-0.8220968549389087,1.4425722359886404
45,-0.0321593303636904,-1.702891326952553
46,0.5024817386133914,0.20859939435091712
47,-0.45233275086724256,1.562294079144102
48,-1.0749640444289537,-1.4573190743961486
49,0.557017203180015,-2.4469027911014347
50,-0.3510588753660151,1.5920115907081076
51,0.3355105592135347,-0.6324100128142807
52,-0.21987575706080825,0.3703186093810285
53,0.36395158031861835,-0.32239187053548274
54,0.04500265348988665,1.1603075680103832
55,0.01215087307363727,-0.8711522786886555
56,0.26426086716306135,0.7434538326298178
57,-0.92500842944584,1.2454681004747439
58,0.7734564800359512,-1.7471658137901982
59,0.09119643846243233,1.2089043510740471
