time,X,Y
0,0.0,0.0
1,0.28007816649918416,0.020382768011205817
2,-0.5967194778960623,0.9375946107405349
3,-0.40271429865761954,-0.0025755123433632843
4,-0.37025949466768476,-0.7986096971020933
5,0.023913120406614606,-1.2538973360112327
6,-0.3875475418621086,0.051604570698442535
7,0.13693140404123627,-0.7128803222104035
8,-0.07554922110887947,0.0651039743754954
9,-0.03525877684502218,-0.25774083068500725
10,-0.6725956257445664,0.08959094443935484
11,0.08750338356931826,-1.2550359219482994
12,0.36786847581946275,0.4404038057434774
13,-0.24830592314480965,0.7165478651072255
14,-0.09187674274474222,-0.6878630725578372
15,-0.259281322205514,0.10209570831010403
16,-0.39476136341294166,0.33671524706582456
17,-1.295692193771531,-0.27105585768177065
18,0.45326671699487975,-1.2868002624855992
19,0.11404121696890981,1.1507962312498674
20,-0.23851156726547296,0.09852245880043708
21,0.575407638558942,-0.1192199830347469
22,0.27472039939113824,1.4108551314159459
23,0.0026764047768425628,1.0044055841986435
24,-0.09425874718260034,-0.06480172529900678
25,-0.10429732595146272,0.07911997695956877
26,0.288327325606873,-0.0941507382124242
27,0.46255596947067124,0.5243574881274714
28,0.26281966502291537,1.8202606755961561
29,-0.37189999465083345,0.4996870150541206
30,-0.9948599143769221,-0.5719843200058354
31,-0.7109024166052778,-1.3027962510784015
32,-0.03074502161645061,-0.7562651656519976
33,0.7116032686760543,-0.2537415904186545
34,-0.6203624897441611,1.3424300223022372
35,-0.5533021907601646,-0.4482671500078894
36,-0.35774015094935496,-0.785734487508203
37,0.09974032613363404,-0.2828926062375919
38,0.42837123937844807,-0.11250043081209415
39,-0.8742679508612776,0.9916648950293353
40,-0.3019215675195965,-1.3178397781325342
41,0.2869431007526394,-0.47810302556664536
42,0.27744748106363526,0.9556981072489256
43,0.45496352736223633,0.3811470309053422
44,-0.8220968549389087,1.6040676944823051
45,-0.0321593303636904,-0.9448384025582169
46,0.5024817386133914,0.21284954991672717
47,-0.45233275086724256,1.7645338029226993
48,-1.0749640444289537,-1.2074808818022973
49,0.557017203180015,-1.1838586898434855
50,-0.3510588753660151,1.846578035028592
51,0.3355105592135347,-0.4740617913044277
52,-0.21987575706080825,0.4493348888034538
53,0.36395158031861835,-0.25205894628633835
54,0.04500265348988665,1.2563731627949408
55,0.01215087307363727,-0.8736273052165133
56,0.26426086716306135,0.7423863890389056
57,-0.92500842944584,1.288875819672211
58,0.7734564800359512,-0.7990243762997545
